major_options,count
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Quick Order Package']",37
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Convenience Package']",37
"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",37
"['Sunroof/Moonroof', 'Navigation System', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']",37
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Heated Seats']",36
"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Third Row Seating', 'Backup Camera', 'Heated Seats']",36
"['Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay', 'Convenience Package']",36
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Bluetooth', 'Backup Camera', 'Heated Seats']",36
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring']",36
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Android Auto', 'CarPlay']",36
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']",36
"['Leather Seats', 'Sunroof/Moonroof', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors']",36
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats']",36
"['Alloy Wheels', 'Backup Camera', 'Comfort Package', 'Android Auto', 'CarPlay']",36
"['Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Premium Package', 'Heated Seats', 'Android Auto', 'CarPlay']",36
"['Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay']",36
"['Alloy Wheels', 'Bluetooth', 'Remote Start', 'Heated Seats', 'Android Auto', 'CarPlay', 'Convenience Package']",36
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Premium Package']",36
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Heated Seats']",36
"['Navigation System', 'Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors']",36
['Technology Package'],36
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay']",36
"['Leather Seats', 'Alloy Wheels', 'Remote Start', 'Heated Seats']",36
"['Sunroof/Moonroof', 'Navigation System', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",35
"['Navigation System', 'Alloy Wheels', 'Steel Wheels', 'Bluetooth', 'Backup Camera']",35
"['Alloy Wheels', 'Parking Sensors', 'Android Auto', 'CarPlay']",35
"['Leather Seats', 'Sunroof/Moonroof', 'Backup Camera']",35
"['Value Package', 'Customer Preferred Package', 'Adaptive Cruise Control', 'Preferred Package', 'Parking Sensors', 'Quick Order Package']",35
"['Leather Seats', 'Sunroof/Moonroof', 'Bluetooth', 'Remote Start', 'Heated Seats', 'Multi Zone Climate Control']",35
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Chrome Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats']",35
"['Leather Seats', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Heated Seats']",35
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Quick Order Package']",35
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Heated Seats']",35
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Heated Seats', 'Android Auto', 'CarPlay']",35
"['Sunroof/Moonroof', 'Navigation System', 'Chrome Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats']",35
"['Navigation System', 'Bluetooth', 'Backup Camera', 'Parking Sensors']",35
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Premium Package', 'Heated Seats']",35
"['Navigation System', 'Alloy Wheels', 'Android Auto', 'CarPlay']",35
"['Leather Seats', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Premium Package', 'Heated Seats', 'Tow Package']",35
"['Sport Package', 'Alloy Wheels', 'Bluetooth', 'Backup Camera']",35
"['Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Android Auto', 'CarPlay']",35
"['Sunroof/Moonroof', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'CarPlay']",35
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay']",35
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'Comfort Package', 'CarPlay', 'Convenience Package']",35
"['Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'CarPlay']",34
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay']",34
"['Backup Camera', 'Blind Spot Monitoring', 'Android Auto', 'CarPlay']",34
"['Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Quick Order Package']",34
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",34
"['Navigation System', 'Alloy Wheels', 'Remote Start']",34
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Quick Order Package']",34
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Technology Package', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats']",34
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']",34
"['Bluetooth', 'Backup Camera', 'Android Auto', 'CarPlay', 'Convenience Package']",34
"['Navigation System', 'Steel Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Android Auto', 'CarPlay']",34
"['Bluetooth', 'Premium Wheels', 'Backup Camera']",34
"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'CarPlay']",34
"['Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",34
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'Convenience Package']",34
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",34
"['Alloy Wheels', 'Backup Camera', 'Remote Start', 'Heated Seats']",34
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'Convenience Package']",34
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Tow Package']",34
"['Alloy Wheels', 'Bluetooth', 'Heated Seats', 'Quick Order Package']",34
"['Sunroof/Moonroof', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Android Auto', 'Cold Weather Package', 'CarPlay']",33
"['Navigation System', 'Alloy Wheels', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay']",33
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Backup Camera', 'Heated Seats']",33
"['Sunroof/Moonroof', 'Navigation System', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']",33
"['Sunroof/Moonroof', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats']",33
"['Sunroof/Moonroof', 'Navigation System', 'Backup Camera', 'Remote Start']",33
"['Alloy Wheels', 'Backup Camera', 'Heat Package', 'Heated Seats', 'Android Auto', 'Cold Weather Package', 'CarPlay']",33
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Android Auto', 'CarPlay']",33
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay']",33
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Android Auto', 'Quick Order Package', 'CarPlay']",33
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Android Auto', 'CarPlay']",33
"['Sunroof/Moonroof', 'Navigation System', 'Blind Spot Monitoring', 'Parking Sensors', 'Quick Order Package', 'CarPlay']",33
"['Bluetooth', 'Backup Camera', 'Multi Zone Climate Control']",33
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'Multi Zone Climate Control']",33
"['Alloy Wheels', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay', 'Luxury Package']",33
"['Adaptive Cruise Control', 'Bluetooth', 'Heated Seats', 'Multi Zone Climate Control']",33
"['Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring']",33
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']",33
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Audio Package', 'Backup Camera', 'Premium Audio Package', 'Remote Start', 'Parking Sensors', 'Android Auto', 'Cold Weather Package', 'CarPlay']",33
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']",33
"['Sunroof/Moonroof', 'Backup Camera', 'Blind Spot Monitoring']",33
"['Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats']",33
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Adaptive Suspension', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",33
"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Quick Order Package']",33
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'CarPlay']",33
"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay']",33
"['Leather Seats', 'Navigation System']",33
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Android Auto', 'CarPlay', 'Convenience Package']",33
"['Sunroof/Moonroof', 'Navigation System', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",33
"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",32
"['Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors']",32
"['Steel Wheels', 'Dual Rear Wheels']",32
"['Sunroof/Moonroof', 'Power Package', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Premium Package', 'Android Auto', 'CarPlay']",32
"['Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Heated Seats']",32
"['Sunroof/Moonroof', 'Storage Package']",32
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Adaptive Suspension', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay', 'Bluetooth', 'Backup Camera', 'Remote Start']",32
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Android Auto', 'Quick Order Package', 'CarPlay']",32
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Chrome Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Parking Sensors', 'Heated Seats']",32
"['Leather Seats', 'Alloy Wheels', 'Blind Spot Monitoring', 'Android Auto', 'Special Edition Package', 'CarPlay']",32
"['Leather Seats', 'Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",32
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Android Auto', 'CarPlay', 'Convenience Package']",32
"['Driver Confidence Package', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Cargo Package', 'Parking Sensors', 'Android Auto', 'CarPlay']",32
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Third Row Seating', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Comfort Package', 'Android Auto', 'CarPlay']",32
"['Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'CarPlay']",32
"['Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",32
"['Alloy Wheels', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",32
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",32
"['Sunroof/Moonroof', 'Navigation System', 'Backup Camera', 'Premium Package']",32
"['Power Package', 'Alloy Wheels', 'Bluetooth', 'Backup Camera']",32
"['Sunroof/Moonroof', 'Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",32
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay']",32
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']",32
"['Navigation System', 'Backup Camera', 'Premium Package', 'Heated Seats', 'Android Auto', 'CarPlay']",32
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",32
"['Navigation System', 'Bluetooth', 'Backup Camera', 'Remote Start']",31
"['Alloy Wheels', 'Backup Camera', 'Remote Start', 'Android Auto', 'CarPlay', 'Convenience Package']",31
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay', 'Bluetooth', 'Backup Camera', 'Remote Start']",31
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Heated Seats']",31
"['Third Row Seating', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay']",31
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay', 'Convenience Package']",31
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",31
"['Leather Seats', 'Sunroof/Moonroof', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Premium Package']",31
"['Third Row Seating', 'Bluetooth', 'Backup Camera', 'Android Auto', 'CarPlay']",31
"['Sunroof/Moonroof', 'Navigation System', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay']",31
"['Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring']",31
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heat Package', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Upgrade Package', 'CarPlay']",31
"['Steel Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'CarPlay']",31
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats']",31
"['Sunroof/Moonroof', 'Navigation System', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay']",31
"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Multi Zone Climate Control']",31
"['Technology Package', 'Blind Spot Monitoring', 'Heated Seats']",31
"['Sunroof/Moonroof', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring']",31
"['Alloy Wheels', 'Steel Wheels', 'Bluetooth', 'Backup Camera', 'Quick Order Package']",30
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Premium Plus Package', 'Heated Seats']",30
"['Sunroof/Moonroof', 'Navigation System', 'Backup Camera', 'Parking Sensors', 'Android Auto', 'CarPlay']",30
"['Leather Seats', 'Alloy Wheels', 'Bluetooth', 'Quick Order Package']",30
"['Third Row Seating', 'Steel Wheels', 'Backup Camera', 'Quick Order Package']",30
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Cargo Package', 'Heated Seats']",30
"['Steel Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Android Auto', 'CarPlay']",30
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Quick Order Package', 'CarPlay']",30
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Technology Package', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Heated Seats', 'Comfort Package']",30
"['Alloy Wheels', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Quick Order Package']",30
"['Leather Seats', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Heated Seats']",30
"['Navigation System', 'Heated Seats']",30
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Cargo Package', 'Heated Seats', 'Android Auto', 'CarPlay']",30
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring']",30
"['Sunroof/Moonroof', 'Premium Package']",30
"['Leather Seats', 'Sunroof/Moonroof', 'Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",30
"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats']",30
"['Sunroof/Moonroof', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Android Auto', 'CarPlay']",30
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Premium Package']",30
"['Leather Seats', 'SE Package', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Android Auto', 'CarPlay', 'Convenience Package']",30
"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Third Row Seating', 'Heated Seats']",30
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Technology Package', 'Bluetooth', 'Backup Camera']",30
"['Alloy Wheels', 'Steel Wheels', 'Backup Camera']",30
"['Sunroof/Moonroof', 'Navigation System', 'Backup Camera', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay', 'Luxury Package', 'Multi Zone Climate Control']",30
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Heated Seats']",30
"['Leather Seats', 'Sunroof/Moonroof', 'Adaptive Cruise Control', 'Bluetooth', 'Heated Seats', 'Multi Zone Climate Control']",30
"['Sport Package', 'Alloy Wheels', 'Appearance Package', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Quick Order Package']",30
"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']",30
"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Quick Order Package']",30
"['Leather Seats', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats']",30
"['Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors']",30
"['Leather Seats', 'Sunroof/Moonroof', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring']",30
"['Alloy Wheels', 'Preferred Package', 'Bluetooth', 'Backup Camera', 'Convenience Package']",30
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Quick Order Package']",30
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Preferred Package', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay', 'Bluetooth', 'Backup Camera', 'Remote Start']",30
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Suspension', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",30
"['Alloy Wheels', 'Preferred Package', 'Bluetooth', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Android Auto', 'CarPlay', 'Convenience Package']",29
"['Backup Camera', 'Android Auto', 'CarPlay', 'Convenience Package']",29
"['Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",29
"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",29
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Premium Package', 'Heated Seats']",29
"['Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Android Auto', 'CarPlay', 'Convenience Package']",29
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Convenience Package']",29
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Convenience Package']",29
"['Steel Wheels', 'Remote Start']",29
"['Alloy Wheels', 'Bluetooth', 'Parking Sensors']",29
"['Adaptive Cruise Control', 'Bluetooth', 'Remote Start', 'Heated Seats', 'Multi Zone Climate Control']",29
"['Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Heated Seats', 'Android Auto', 'CarPlay']",29
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Multi Zone Climate Control']",29
"['Navigation System', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Quick Order Package']",29
"['Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors']",29
"['Sunroof/Moonroof', 'Adaptive Cruise Control', 'Bluetooth', 'Heated Seats']",29
"['Navigation System', 'Adaptive Cruise Control', 'Preferred Equipment Package', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Cold Weather Package', 'Convenience Package']",29
"['Leather Seats', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth']",29
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Adaptive Suspension', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay']",29
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Multi Zone Climate Control']",29
"['Sunroof/Moonroof', 'Navigation System', 'Backup Camera', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']",29
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Android Auto', 'CarPlay', 'Convenience Package']",29
"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Quick Order Package']",29
"['Driver Confidence Package', 'Alloy Wheels', 'Third Row Seating', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Android Auto', 'CarPlay']",29
"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Premium Package']",29
"['Alloy Wheels', 'Bluetooth', 'Convenience Package']",29
"['Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay']",29
